"Handle","Title","Body (HTML)","Vendor","Product Type","Tags","Published","Option1 Name","Option1 Value","Variant SKU","Variant Inventory Qty","Variant Price","Variant Compare At Price","Image Src"
"gaf063","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB502S","1",,,
"gaf064","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB502S","1",,,
"gaf065","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0Rb2240","1",,,
"gaf066","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB4455","1",,,
"gaf067","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB4430","1",,,
"gaf068","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB4430","1",,,
"gaf069","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB4430","1",,,
"gaf070","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB4430","1",,,
"gaf071","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0Rb2221","1",,,
"gaf072","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB0707S","1",,,
"gaf073","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB4385","1",,,
"gaf074","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB4385","1",,,
"gaf075","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB2447","1",,,
"gaf076","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB2447","1",,,
"gaf077","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB2193","1",,,
"gaf078","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB2197","1",,,
"gaf079","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB2188","1",,,
"gaf080","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB2188","1",,,
"gaf081","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB1971","1",,,
"gaf082","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB1971","1",,,
"gaf083","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0R0504S","1",,,
"gaf084","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3016","1",,,
"gaf085","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3016","1",,,
"gaf086","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3016","1",,,
"gaf087","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB1972","1",,,
"gaf088","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3025","1",,,
"gaf089","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3025","1",,,
"gaf090","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3025","1",,,
"gaf091","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3025","1",,,
"gaf092","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3025","1",,,
"gaf093","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3025","1",,,
"gaf094","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3025","1",,,
"gaf095","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3548N","1",,,
"gaf096","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3548N","1",,,
"gaf097","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3548N","1",,,
"gaf098","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3548","1",,,
"gaf099","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3556N","1",,,
"gaf100","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3857","1",,,
"gaf101","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0Rb3447","1",,,
"gaf102","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0Rb3447","1",,,
"gaf103","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0Rb3447","1",,,
"gaf104","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3647N","1",,,
"gaf105","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3694","1",,,
"gaf106","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3737","1",,,
"gaf107","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB0103S","1",,,
"gaf108","Ray Ban",,"Ray-Ban","Ray-Ban","gafas, sol, hombre","TRUE","Title","Default Title","es. 0RB3875","1",,,
"bols001","Saca burdeos TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002303321","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/hd4/h1c/14868531085342/515Wx515H_product_2002303321-20251006170311/515Wx515H-product-2002303321-20251006170311.jpg"
"bols001","Saca burdeos TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002303321","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h68/h60/14868820197406/515Wx515H_product_2002303321_5-20251006180223/515Wx515H-product-2002303321-5-20251006180223.jpg"
"bols001","Saca burdeos TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002303321","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h88/hc2/14868822425630/515Wx515H_product_2002303321_6-20251006180223/515Wx515H-product-2002303321-6-20251006180223.jpg"
"bols002","Saca topo TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002303343","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/hbd/h85/14868532002846/515Wx515H_product_2002303343-20251006170311/515Wx515H-product-2002303343-20251006170311.jpg"
"bols002","Saca topo TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002303343","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/hd9/hda/14868826161182/515Wx515H_product_2002303343_5-20251006180224/515Wx515H-product-2002303343-5-20251006180224.jpg"
"bols002","Saca topo TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002303343","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h6f/h1b/14868829241374/515Wx515H_product_2002303343_6-20251006180224/515Wx515H-product-2002303343-6-20251006180224.jpg"
"bols003","Saca de piel burdeos TOUS Fold",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002308621","1","269","299","https://cloud-media.tous.com/medias/sys_master/images/haa/h2c/14876981231646/515Wx515H_product_2002308621-20251010140358/515Wx515H-product-2002308621-20251010140358.jpg"
"bols003","Saca de piel burdeos TOUS Fold",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002308621","1","269","299","https://cloud-media.tous.com/medias/sys_master/images/h06/hc2/14889787392030/515Wx515H_product_2002308621_5-20251016130211/515Wx515H-product-2002308621-5-20251016130211.jpg"
"bols003","Saca de piel burdeos TOUS Fold",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002308621","1","269","299","https://cloud-media.tous.com/medias/sys_master/images/h31/h59/14889788309534/515Wx515H_product_2002308621_6-20251016130211/515Wx515H-product-2002308621-6-20251016130211.jpg"
"bols004","Mini bolso burdeos TOUS Puffy Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002305021","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h5c/h17/14868548747294/515Wx515H_product_2002305021-20251006170313/515Wx515H-product-2002305021-20251006170313.jpg"
"bols004","Mini bolso burdeos TOUS Puffy Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002305021","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/hc7/hb7/14868908638238/515Wx515H_product_2002305021_5-20251006180239/515Wx515H-product-2002305021-5-20251006180239.jpg"
"bols004","Mini bolso burdeos TOUS Puffy Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002305021","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/hcd/h61/14868909096990/515Wx515H_product_2002305021_6-20251006180239/515Wx515H-product-2002305021-6-20251006180239.jpg"
"bols005","Mini bolso negro TOUS Puffy Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002305051","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/hce/h10/14868918403102/515Wx515H_product_2002305051_9-20251006180240/515Wx515H-product-2002305051-9-20251006180240.jpg"
"bols005","Mini bolso negro TOUS Puffy Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002305051","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h2b/h4c/14868549599262/515Wx515H_product_2002305051-20251006170313/515Wx515H-product-2002305051-20251006170313.jpg"
"bols005","Mini bolso negro TOUS Puffy Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002305051","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/hed/h77/14868914864158/515Wx515H_product_2002305051_6-20251006180240/515Wx515H-product-2002305051-6-20251006180240.jpg"
"bols006","City mediano arena TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002192245","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h31/hec/14868473413662/515Wx515H_product_2002192245-20251006170259/515Wx515H-product-2002192245-20251006170259.jpg"
"bols006","City mediano arena TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002192245","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h13/h55/14868476559390/515Wx515H_product_2002192245_5-20251006170300/515Wx515H-product-2002192245-5-20251006170300.jpg"
"bols006","City mediano arena TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002192245","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/hee/hb4/14868477280286/515Wx515H_product_2002192245_6-20251006170300/515Wx515H-product-2002192245-6-20251006170300.jpg"
"bols006","City mediano arena TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002192245","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h54/h1b/14868475379742/515Wx515H_product_2002192245_2-20251006170300/515Wx515H-product-2002192245-2-20251006170300.jpg"
"bols007","Minibolso Pop arena TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002105943","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/hd0/h83/14868437434398/515Wx515H_product_2002105943_9-20251006170251/515Wx515H-product-2002105943-9-20251006170251.jpg"
"bols007","Minibolso Pop arena TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002105943","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h48/hf7/14868436189214/515Wx515H_product_2002105943-20251006170250/515Wx515H-product-2002105943-20251006170250.jpg"
"bols007","Minibolso Pop arena TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002105943","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/hd0/hb2/14868435730462/515Wx515H_product_2002105943_6-20251006170251/515Wx515H-product-2002105943-6-20251006170251.jpg"
"bols008","Mini bolso Pop azul marino TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002105933","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h29/h9e/13345257783326/515Wx515H_product_2002105933-20240423190127/515Wx515H-product-2002105933-20240423190127.jpg"
"bols008","Mini bolso Pop azul marino TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002105933","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h2e/hf5/13345258831902/515Wx515H_product_2002105933_2-20240423190128/515Wx515H-product-2002105933-2-20240423190128.jpg"
"bols008","Mini bolso Pop azul marino TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002105933","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h25/h99/13345259421726/515Wx515H_product_2002105933_3-20240423190128/515Wx515H-product-2002105933-3-20240423190128.jpg"
"bols008","Mini bolso Pop azul marino TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002105933","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/hb5/h85/13345260666910/515Wx515H_product_2002105933_6-20240423190128/515Wx515H-product-2002105933-6-20240423190128.jpg"
"bols009","Minibolso Pop camel TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002105944","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h7e/hbb/14406303907870/515Wx515H_product_2002105944-20250505150058/515Wx515H-product-2002105944-20250505150058.jpg"
"bols009","Minibolso Pop camel TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002105944","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/he4/h07/14406305480734/515Wx515H_product_2002105944_2-20250505150058/515Wx515H-product-2002105944-2-20250505150058.jpg"
"bols009","Minibolso Pop camel TOUS Brenda",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002105944","1","89","99","https://cloud-media.tous.com/medias/sys_master/images/h1e/hfd/14731124178974/515Wx515H_product_2002105944_5-20250804140234/515Wx515H-product-2002105944-5-20250804140234.jpg"
"bols010","Bolso de hombro mediano negro TOUS Puffy bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002304951","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/h8c/h26/14868895399966/515Wx515H_product_2002304951_5-20251006180237/515Wx515H-product-2002304951-5-20251006180237.jpg"
"bols010","Bolso de hombro mediano negro TOUS Puffy bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002304951","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/h42/h8f/14868547305502/515Wx515H_product_2002304951-20251006170313/515Wx515H-product-2002304951-20251006170313.jpg"
"bols010","Bolso de hombro mediano negro TOUS Puffy bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002304951","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/hba/h40/14868894416926/515Wx515H_product_2002304951_2-20251006180236/515Wx515H-product-2002304951-2-20251006180236.jpg"
"bols011","Bolso de hombro mediano burdeos TOUS Puffy bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002304921","0","152","169","https://cloud-media.tous.com/medias/sys_master/images/h1d/h3c/14868886487070/515Wx515H_product_2002304921_9-20251006180235/515Wx515H-product-2002304921-9-20251006180235.jpg"
"bols011","Bolso de hombro mediano burdeos TOUS Puffy bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002304921","0","152","169","https://cloud-media.tous.com/medias/sys_master/images/hfa/h96/14868883931166/515Wx515H_product_2002304921_2-20251006180234/515Wx515H-product-2002304921-2-20251006180234.jpg"
"bols011","Bolso de hombro mediano burdeos TOUS Puffy bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002304921","0","152","169","https://cloud-media.tous.com/medias/sys_master/images/h80/ha9/14868542095390/515Wx515H_product_2002304921-20251006170313/515Wx515H-product-2002304921-20251006170313.jpg"
"bols012","Bandolera pequeña negra TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002303251","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h31/hd3/14670758838302/515Wx515H_product_2002303251_9-20250710210147/515Wx515H-product-2002303251-9-20250710210147.jpg"
"bols012","Bandolera pequeña negra TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002303251","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h7e/h87/14547446497310/515Wx515H_product_2002303251_2-20250617220225/515Wx515H-product-2002303251-2-20250617220225.jpg"
"bols012","Bandolera pequeña negra TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002303251","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h4a/hed/14670615019550/515Wx515H_product_2002303251_5-20250710200154/515Wx515H-product-2002303251-5-20250710200154.jpg"
"bols013","Bandolera pequeña topo TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002303243","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h98/h73/14670422999070/515Wx515H_product_2002303243_9-20250710190153/515Wx515H-product-2002303243-9-20250710190153.jpg"
"bols013","Bandolera pequeña topo TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002303243","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/hfb/h3a/14547443482654/515Wx515H_product_2002303243_2-20250617220225/515Wx515H-product-2002303243-2-20250617220225.jpg"
"bols013","Bandolera pequeña topo TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002303243","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/h9c/hb0/14670614298654/515Wx515H_product_2002303243_5-20250710200154/515Wx515H-product-2002303243-5-20250710200154.jpg"
"bols014","Bandolera mediana burdeos TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002302921","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/ha3/h5b/14529707769886/515Wx515H_product_2002302921_9-20250611200135/515Wx515H-product-2002302921-9-20250611200135.jpg"
"bols014","Bandolera mediana burdeos TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002302921","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/he8/h42/14547579142174/515Wx515H_product_2002302921_2-20250617230245/515Wx515H-product-2002302921-2-20250617230245.jpg"
"bols014","Bandolera mediana burdeos TOUS City",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002302921","1","152","169","https://cloud-media.tous.com/medias/sys_master/images/hf2/hd7/14529641054238/515Wx515H_product_2002302921_5-20250611200135/515Wx515H-product-2002302921-5-20250611200135.jpg"
"bols015","Saca mediana de piel negra TOUS Hold",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306451","1","269","299","https://cloud-media.tous.com/medias/sys_master/images/hc1/hae/14868553990174/515Wx515H_product_2002306451-20251006170314/515Wx515H-product-2002306451-20251006170314.jpg"
"bols015","Saca mediana de piel negra TOUS Hold",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306451","1","269","299","https://cloud-media.tous.com/medias/sys_master/images/h72/he4/14868936687646/515Wx515H_product_2002306451_2-20251006180244/515Wx515H-product-2002306451-2-20251006180244.jpg"
"bols015","Saca mediana de piel negra TOUS Hold",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306451","1","269","299","https://cloud-media.tous.com/medias/sys_master/images/h74/hb9/14868937408542/515Wx515H_product_2002306451_5-20251006180244/515Wx515H-product-2002306451-5-20251006180244.jpg"
"bols016","Saca mediana de piel burdeos TOUS Hold",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306421","1","269","299","https://cloud-media.tous.com/medias/sys_master/images/h08/hae/14868929675294/515Wx515H_product_2002306421_9-20251006180242/515Wx515H-product-2002306421-9-20251006180242.jpg"
"bols016","Saca mediana de piel burdeos TOUS Hold",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306421","1","269","299","https://cloud-media.tous.com/medias/sys_master/images/hf7/h7a/14868927578142/515Wx515H_product_2002306421_2-20251006180242/515Wx515H-product-2002306421-2-20251006180242.jpg"
"bols016","Saca mediana de piel burdeos TOUS Hold",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306421","1","269","299","https://cloud-media.tous.com/medias/sys_master/images/h40/h25/14868551958558/515Wx515H_product_2002306421-20251006170314/515Wx515H-product-2002306421-20251006170314.jpg"
"bols017","Capazo grande reversible topo TOUS Double Way Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306949","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/hb2/h08/14869006843934/515Wx515H_product_2002306949_7-20251006180256/515Wx515H-product-2002306949-7-20251006180256.jpg"
"bols017","Capazo grande reversible topo TOUS Double Way Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306949","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/hfe/hf0/14869004222494/515Wx515H_product_2002306949_4-20251006180255/515Wx515H-product-2002306949-4-20251006180255.jpg"
"bols017","Capazo grande reversible topo TOUS Double Way Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306949","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h59/ha2/14869003173918/515Wx515H_product_2002306949_2-20251006180255/515Wx515H-product-2002306949-2-20251006180255.jpg"
"bols017","Capazo grande reversible topo TOUS Double Way Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306949","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h16/h57/14869007564830/515Wx515H_product_2002306949_9-20251006180256/515Wx515H-product-2002306949-9-20251006180256.jpg"
"bols017","Capazo grande reversible topo TOUS Double Way Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306949","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/hc3/h2f/14868564279326/515Wx515H_product_2002306949-20251006170316/515Wx515H-product-2002306949-20251006170316.jpg"
"bols018","Capazo grande reversible caqui TOUS Double Way Manifesto",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306941","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h8c/h8f/14868563558430/515Wx515H_product_2002306941-20251006170316/515Wx515H-product-2002306941-20251006170316.jpg"
"bols018","Capazo grande reversible caqui TOUS Double Way Manifesto",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306941","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h51/heb/14868994523166/515Wx515H_product_2002306941_4-20251006180253/515Wx515H-product-2002306941-4-20251006180253.jpg"
"bols018","Capazo grande reversible caqui TOUS Double Way Manifesto",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306941","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/he0/h1e/14868992753694/515Wx515H_product_2002306941_2-20251006180253/515Wx515H-product-2002306941-2-20251006180253.jpg"
"bols018","Capazo grande reversible caqui TOUS Double Way Manifesto",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306941","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/hc0/h40/14868996554782/515Wx515H_product_2002306941_6-20251006180254/515Wx515H-product-2002306941-6-20251006180254.jpg"
"bols018","Capazo grande reversible caqui TOUS Double Way Manifesto",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002306941","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/hf7/hb7/14868995178526/515Wx515H_product_2002306941_5-20251006180254/515Wx515H-product-2002306941-5-20251006180254.jpg"
"bols019","City grande negro TOUS Poppy",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002206051","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/hb4/h93/14112538853406/515Wx515H_product_2002206051_9-20250122150124/515Wx515H-product-2002206051-9-20250122150124.jpg"
"bols019","City grande negro TOUS Poppy",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002206051","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h86/he7/14112537083934/515Wx515H_product_2002206051_2-20250122150124/515Wx515H-product-2002206051-2-20250122150124.jpg"
"bols019","City grande negro TOUS Poppy",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002206051","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/he4/hfb/14112537673758/515Wx515H_product_2002206051_5-20250122150124/515Wx515H-product-2002206051-5-20250122150124.jpg"
"bols019","City grande negro TOUS Poppy",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002206051","1","179","199","https://cloud-media.tous.com/medias/sys_master/images/h11/ha8/14112538263582/515Wx515H_product_2002206051_6-20250122150124/515Wx515H-product-2002206051-6-20250122150124.jpg"
"bols020","CAPAZO MEDIANO REVERSIBLE TOUS DOUBLE-WAY BEAR TOPO",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002308149","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h37/h9a/14868571357214/515Wx515H_product_2002308149-20251006170317/515Wx515H-product-2002308149-20251006170317.jpg"
"bols020","CAPAZO MEDIANO REVERSIBLE TOUS DOUBLE-WAY BEAR TOPO",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002308149","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h71/h54/14869052522526/515Wx515H_product_2002308149_2-20251006180303/515Wx515H-product-2002308149-2-20251006180303.jpg"
"bols020","CAPAZO MEDIANO REVERSIBLE TOUS DOUBLE-WAY BEAR TOPO",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002308149","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h55/h7f/14869055012894/515Wx515H_product_2002308149_4-20251006180304/515Wx515H-product-2002308149-4-20251006180304.jpg"
"bols020","CAPAZO MEDIANO REVERSIBLE TOUS DOUBLE-WAY BEAR TOPO",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002308149","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h5e/h04/14869056520222/515Wx515H_product_2002308149_5-20251006180304/515Wx515H-product-2002308149-5-20251006180304.jpg"
"bols020","CAPAZO MEDIANO REVERSIBLE TOUS DOUBLE-WAY BEAR TOPO",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002308149","1","161","179","https://cloud-media.tous.com/medias/sys_master/images/h5d/hd9/14869058813982/515Wx515H_product_2002308149_9-20251006180305/515Wx515H-product-2002308149-9-20251006180305.jpg"
"bols021","Mini bolso beige TOUS Puffy Bear",,"TOUS","TOUS","bolsos","TRUE","Title","Default Title","2002305001","1","134","149","https://cloud-media.tous.com/medias/sys_master/images/hcf/hc4/14868903788574/515Wx515H_product_2002305001_9-20251006180238/515Wx515H-product-2002305001-9-20251006180238.jpg"
